"135","abhadra",,1-2,失礼,Rude,
"353","kapilā",,1-2,カピラ,Kapila,
"358","karaṇa",,1-2,カラン,Karan,
"359","karaṇīya",,1-2,行われなければ,to be done,
"360","kari",,3i,カレー,Curry,
"361","karin",,3n,カリン,Karin,
"409","kaurava",,1-2,カウラバス,Kauravas,
"408","kautukin",,3n,奇妙,Curious,
"407","kauṭa",,1-2,カウト,Kaut,
"367","kavi",,3i,詩人,poet,
"341","kañcana",,1-2,かんちゃん,Kanchan,
"368","kaśyapa",,1-2,カシャップ,Kashyap,
"347","kaṇṭhya",,1-2,喉,Throat,
"369","kaṣṭa",,1-2,苦しむ,Suffering,
"343","kaṭhina",,1-2,難しい,Difficult,
"344","kaṭhinacitta",,1-2,心のこもった,hard-hearted,
"345","kaṭhinahṛdaya",,1-2,心のこもった,Hard-hearted,
"346","kaṭhora",,1-2,厳しい,strict,
"342","kaṭu",,4u,苦い,Bitter,
"403","kekara",,1-2,だれの,Whose,
"404","kevala",,1-2,それだけ,Only,
"405","keśin",,3n,ケシン,Keshin,
"438","khanitrima",,1-2,カニトリム,Khanitrim,
"439","khara",,1-2,カール,Khar,
"444","khela",,1-2,スポーツ,Sports,
"443","kheṭa",,1-2,ケット,Khet,
"442","khila",,1-2,咲く,Bloom,
"441","khinna",,1-2,キン,Khinn,
"445","khyāta",,1-2,有名,Famous,
"440","khādya",,1-2,食用,Edible,
"420","klānta",,1-2,疲れた,Tired,
"421","klāntamanas",,3con,疲れた心,Tired minds,
"406","komala",,1-2,繊細,delicate,
"410","krayya",,1-2,購入可能,Purchasable,
"416","kreya",,1-2,クレイ,Cray,
"417","krodhana",,1-2,怒り,Anger,
"418","krodhanīya",,1-2,怒り,Angry,
"419","kroṣṭṛ",,3r,Crostr,Crostr,
"414","kruddha",,1-2,激怒,furious,
"413","krīl̤a",,1-2,クリール,Creel,
"412","krīta",,1-2,クレタ,Crete,
"411","krīḍa",,1-2,信条,Creed,
"415","krūra",,1-2,残酷,cruel,
"393","kubja",,1-2,ハンチバック,Hunchback,
"395","kulva",,1-2,クルブ,Kulv,
"394","kulīna",,1-2,貴族,The nobility,
"392","kupita",,1-2,怒り,Angry,
"396","kuśala",,1-2,効率的,efficient,
"391","kuṭila",,1-2,曲がった,Crooked,
"384","kāla",,1-2,時間,Time,
"385","kālayukta",,1-2,時限,Timed,
"386","kāliya",,1-2,カリヤ,Kaliya,
"388","kālpanika",,1-2,架空の,Fictional,
"387","kālīna",,1-2,カーペット,Carpet,
"374","kāmaduh",,3s,カマドゥ,Kamaduh,
"373","kāmakeli",,3i,カンケリ,Kamkeli,
"375","kāmalampaṭa",,1-2,艶やかな,Lustful,
"377","kāmboja",,1-2,カンボジ,Kamboj,
"376","kāmuka",,1-2,エロティック,Erotic,
"378","kāmya",,1-2,望ましい,desirable,
"372","kānta",,1-2,カント,Kant,
"379","kāra",,1-2,車,Car,
"380","kāraka",,1-2,側面,aspect,
"381","kārdama",,1-2,カルダモン,Cardamom,
"382","kārpūra",,1-2,カープール,Carpur,
"383","kārya",,1-2,仕事,task,
"389","kāvya",,1-2,詩,poem,
"390","kāśmīra",,1-2,カシミール,Kashmir,
"371","kāṇa",,1-2,耳,Ears,
"370","kāṭa",,1-2,切る,Cut,
"397","kūṭa",,1-2,コード,Code,
"437","kḷpta",,1-2,クリップ,Clipped,
"398","kṛcchra",,1-2,面倒,troublesome,
"399","kṛta",,1-2,終わり,done,
"400","kṛtya",,1-2,証書,deed,
"401","kṛśa",,1-2,スリム,Slim,
"402","kṛṣṇa",,1-2,クリシュナ,Krishna,
"422","kṣatriya",,1-2,Kshatriyas,Kshatriyas,
"435","kṣema",,1-2,クシェマ,Kshema,
"436","kṣemin",,3n,クシェミン,Kshemin,
"425","kṣita",,1-2,kshit,kshit,
"431","kṣubdha",,1-2,かき混ぜる,Agitated,
"432","kṣubhita",,1-2,かき混ぜる,stirred,
"429","kṣudra",,1-2,ささいな,petty,
"430","kṣudraka",,1-2,ささいな,petty,
"433","kṣulla",,1-2,ささいな,petty,
"434","kṣullaka",,1-2,ささいな,petty,
"428","kṣuṇṇa",,1-2,破砕されました,crushed,
"423","kṣālana",,1-2,浸出,Leaching,
"424","kṣālita",,1-2,希釈,diluted,
"427","kṣīrada",,1-2,ミルキー,Milky,
"426","kṣīṇa",,1-2,枯渇,depleted,
"1139","labdha",,1-2,取得,Obtained,
"1136","laghu",,4u,小さな,small,
"1135","lagna",,1-2,ラグナ,Lagna,
"1152","laiṅga",,1-2,ラング,Lang,
"1153","laiṅgika",,1-2,性的,Sexual,
"1138","lajjāspada",,1-2,恥ずべき,Shameful,
"1134","lakṣa",,1-2,Lakhs,Lakhs,
"1142","lalita",,1-2,ラリット,Lalit,
"1141","lambodara",,1-2,ランボダー,Lambodar,
"1140","lampaṭa",,1-2,艶やかな,Lustful,
"1158","laukya",,1-2,ラウキャ,Laukya,
"1143","lavaṇa",,1-2,塩,Salt,
"1137","laṅga",,1-2,ラング,Lang,
"1151","lekhana",,1-2,書き込み,writing,
"1147","lih",,3s,リー,Lih,
"1146","lipta",,1-2,関与,involved,
"1154","lobhin",,3n,Lovin,Lovin,
"1156","loha",,1-2,鉄,Iron,1
"1157","lohita",,1-2,Lohit,Lohit,1
"1155","lola",,1-2,笑,Lol,
"1150","lubdha",,1-2,よく深い,Greedy,
"1149","lupta",,1-2,絶滅,extinct,
"1145","lālasa",,1-2,ララス,Lalas,
"1144","lāñchita",,1-2,ランチット,Lanchit,
"1148","līḍha",,1-2,鉛,Lead,
"973","madana",,1-2,マダン,Madan,
"976","madhura",,1-2,甘い,Sweet,
"977","madhya",,1-2,真ん中,Middle,
"978","madhyama",,1-2,中くらい,medium,
"979","madhyastha",,1-2,仲介者,The intermediary,
"974","madira",,1-2,寺,Temple,
"975","madya",,1-2,アルコール,Alcohol,
"966","magna",,1-2,マグン,Magn,
"1005","mah",,3s,マー,Mah,
"991","maha",,1-2,マー,Mah,
"994","maharddhika",,1-2,マハルディカ,Mahardhika,
"992","mahat",,3con,偉大な,Great,1
"993","mahattama",,1-2,最大,The greatest,
"1004","mahiṣa",,1-2,バッファロー,Buffalo,
"996","mahān",,3n,すごい,great,
"997","mahāprāṇa",,1-2,マハプラナ,Mahaprana,
"998","mahārgha",,1-2,高い,Expensive,
"995","mahātman",,3n,マハトマン,Mahatman,
"999","mahāvīra",,1-2,マハビル,Mahavir,
"1001","mahāvīram",,1-2,Mahaveerm,Mahaveerm,
"1003","mahāvīrau",,3con,マハビラウ,Mahavirau,
"1000","mahāvīraḥ",,1-2,偉大な英雄,The great hero,
"1002","mahāvīrāḥ",,1-2,偉大な英雄,The great heroes,
"1045","maitreya",,1-2,フレンドリー,friendly,
"965","makṣū",,4u,マクシュ,Makshu,
"987","mala",,1-2,うんこ,poop,
"990","malha",,1-2,マル,Malh,
"988","malina",,1-2,汚れた,Dirty,
"989","malīyas",,3con,マリアス,Malias,
"984","mandara",,1-2,寺,Temple,
"982","manogata",,1-2,心理的,Psychological,
"983","manohara",,1-2,マノハール,Manohar,
"980","manu",,4u,マヌー,Manu,
"981","manuṣya",,1-2,人間,Human beings,
"985","marda",,1-2,その男,The man,
"986","mardana",,1-2,粉砕,Crushing,
"972","matta",,1-2,マット,Matt,
"1048","maukhika",,1-2,オーラル,Oral,
"968","mañjiṣṭha",,1-2,マンジシュタ,Manjishta,
"969","mañju",,4u,まんじゅ,Manju,
"970","mañjula",,1-2,マンジュール,Manjul,
"967","maṅgala",,1-2,火曜日,Tuesday,
"971","maṇḍala",,1-2,マンダル,Mandal,
"1043","medhira",,1-2,Medhir,Medhir,
"1042","medhāvin",,3n,メダビン,Medhavin,
"1044","meya",,1-2,多分,Maybe,
"1020","mithuna",,1-2,ジェミニ,Gemini,
"1021","miśra",,1-2,ミシュラ,Mishra,
"1049","mlāta",,1-2,Mlat,Mlat,
"1047","mohana",,1-2,モハン,Mohan,
"1046","momugha",,1-2,Momugh,Momugh,
"1029","muc",,3s,多くの,Much,
"1028","mugdha",,1-2,素晴らしかった,fascinated,
"1027","mukhya",,1-2,チーフ,chief,
"1026","mukta",,1-2,ゆるい,loose,
"1030","muṇḍa",,1-2,ムンド,Mund,
"1009","mādhava",,1-2,マダブ,Madhav,
"1010","mādhavīya",,1-2,マダビヤ,Madhaviya,
"1017","mālava",,1-2,マラバ,Malava,
"1018","mālin",,3n,マリン,Malin,
"1011","mānasa",,1-2,マナス,Manas,
"1012","mānasika",,1-2,メンタル,mental,
"1014","māra",,1-2,3月,Mar,
"1016","mārga",,1-2,追跡,track,
"1015","māruka",,1-2,マルク,Maruk,
"1019","māsika",,1-2,毎月,Monthly,
"1008","mātula",,1-2,母方の叔父,Maternal uncle,
"1013","māyin",,3n,メイイン,Mayin,
"1006","māṅgalika",,1-2,マンガリック,Mangalik,
"1007","māṇḍalika",,1-2,マンダリック,Mandalik,
"1025","mīl̤huṣṭama",,1-2,ミルフシュタム,Milhushtam,
"1022","mīḍha",,1-2,Meedha,Meedha,
"1023","mīḍhuṣṭama",,1-2,Meedhushtam,Meedhushtam,
"1024","mīḍhvas",,3con,Meedhvas,Meedhvas,
"1031","mūka",,1-2,ミュート,mute,
"1038","mūlya",,1-2,価格,price,
"1033","mūra",,1-2,ムーア,Moore,
"1035","mūrcchita",,1-2,気絶,Fainted,
"1036","mūrchana",,1-2,失神,fainting,
"1037","mūrchita",,1-2,気絶,Fainted,
"1034","mūrkha",,1-2,愚か者,Fools,
"1032","mūḍha",,1-2,馬鹿げた,Foolish,
"1040","mṛdu",,4u,軽度,mild,
"1041","mṛdula",,1-2,優しい,gentle,
"1039","mṛta",,1-2,死,dead,
"694","nabhya",,1-2,ナビヤ,Nabhya,
"690","nagara",,1-2,都市,The city,
"689","nagaṇya",,1-2,無視できる,Negligible,
"691","nagna",,1-2,裸,Naked,
"698","nalada",,1-2,ナルド,Nald,
"695","namana",,1-2,私たちの敬意,Our salutations,
"696","namra",,1-2,謙虚,Humble,
"693","nandaka",,1-2,ナンダク,Nandak,
"697","narya",,1-2,ナリヤ,Narya,
"692","nata",,1-2,ナット,Nat,
"699","nava",,1-2,新しい,New,
"700","navama",,1-2,9番目,Ninth,
"702","navodaya",,1-2,ナボダヤ,Navodaya,
"703","navodita",,1-2,新人,Newcomer,
"704","navya",,1-2,ナヴィア,Navya,
"701","navīna",,1-2,Naveen,Naveen,
"705","naṣṭa",,1-2,破壊されました,Destroyed,
"706","naṣṭakriya",,1-2,破壊的な,Destructive,
"746","nediṣṭha",,1-2,ネディシュタ,Nedishta,
"747","nedīyas",,3con,ネディウス,Nedius,
"748","nema",,1-2,名前,Name,
"745","netṛ",,3r,リーダー,Leader,
"720","nija",,1-2,プライベート,Private,
"719","nikhila",,1-2,ニキル,Nikhil,
"718","nikta",,1-2,Nikt,Nikt,
"723","nimna",,1-2,下,Below,
"722","nindita",,1-2,非難,condemned,
"724","nirantara",,1-2,連続,Continuous,
"725","nirarthaka",,1-2,無意味,pointless,
"728","nirbala",,1-2,弱い,Weak,
"731","nirbhara",,1-2,それによる,depend,
"730","nirbhaya",,1-2,大胆不敵,Fearless,
"729","nirbuddhi",,3i,ニルブッディ,Nirbuddhi,
"727","nirdoṣa",,1-2,無垢,Innocent,
"732","nirmama",,1-2,冷酷,Ruthless,
"733","nirmukta",,1-2,免除,Exempt,
"726","nirukta",,1-2,ニルクタ,Nirukta,
"735","nirvaira",,1-2,ニルヴェア,Nirvair,
"734","nirvāṇa",,1-2,涅槃,Nirvana,
"721","nitya",,1-2,毎日,Everyday,
"736","niṣatta",,1-2,Niṣatta,Niṣatta,
"737","niṣkāraṇa",,1-2,原因なし,without cause,
"739","niṣṇāta",,1-2,エキスパート,Expert,
"738","niṣṭapta",,1-2,静かな,quiet,
"749","nyūna",,1-2,急性,acute,
"710","nāciketa",,1-2,なちけた,Nachiketa,
"713","nādeya",,1-2,ナデイ,Nadey,
"708","nāga",,1-2,ヘビ,The snake,
"709","nāgin",,3n,ナギン,Nagin,
"707","nāka",,1-2,鼻,The nose,
"714","nāmaka",,1-2,名前付き,named,
"715","nāraka",,1-2,地獄,Hell,
"716","nārāyaṇa",,1-2,ナラヤン,Narayan,
"717","nāstika",,1-2,無神論者,Atheist,
"712","nātha",,1-2,ナス,Nath,
"711","nāṭaka",,1-2,ドラマ,Drama,
"740","nīca",,1-2,低く,lowly,
"742","nīla",,1-2,青い,blue,
"743","nīlalohita",,1-2,青赤,blue-red,
"741","nīta",,1-2,ポリシー,Policy,
"744","nūtana",,1-2,新しい,New,
"338","ojodā",,1-2,お嬢田,Ojoda,
"337","ojīyas",,1-2,オジウス,Ozius,
"339","oṣa",,1-2,OSH,OSH,
"340","oṣṭhya",,1-2,唇,lips,
"756","padma",,1-2,パドマ,Padma,
"750","paktṛ",,3r,パクトリ,Paktri,
"751","pakva",,1-2,熟した,ripe,
"752","pakṣin",,3n,鳥,birds,
"772","palita",,1-2,パリット,Palit,
"771","palāyin",,3n,彼らは逃げた,They fled,
"770","palāyita",,1-2,逃げた,escaped,
"757","para",,1-2,に,on the,
"762","parimanyu",,4u,パリマニュ,Parimanyu,
"761","parituṣṭa",,1-2,満足し,Satisfied,
"763","parivartana",,1-2,変化する,Change,
"764","parivartita",,1-2,変換された,Converted,
"765","pariviṣṭa",,1-2,同封,Enclosed,
"760","pariṇīta",,1-2,結婚,Married,
"766","paruṣa",,1-2,気難しい,grumpy,
"769","parvata",,1-2,山,mountain,
"767","paryuṣita",,1-2,Paryushit,Paryushit,
"768","paryuṣṭa",,1-2,パリウシュタ,Paryushta,
"758","parākramī",,3i,マイティ,Mighty,
"759","parātpara",,1-2,パラパラ,Paratpara,
"829","pauruṣa",,1-2,男らしさ,Manhood,
"830","pauṣṭika",,1-2,栄養を与える,Nourishing,
"773","pavamāna",,1-2,風,The wind,
"774","pavitra",,1-2,ピュア,pure,
"753","pañcaka",,1-2,パンチャク,Panchak,
"754","pañcama",,1-2,5番目,Fifth,
"775","paśavya",,1-2,動物,Animals,
"776","paścima",,1-2,西,west,
"755","paṇḍita",,1-2,パンディット,Pandit,
"884","phiraṅgin",,3n,フィランギン,Firangin,
"885","phulla",,1-2,満杯,Full,
"796","pinaddha",,1-2,固定,pinned,
"795","pitṛyāṇa",,1-2,ピトリヤヤナ,Pitriyayana,
"794","piñjara",,1-2,ケージ,Cage,
"797","piśaṅga",,1-2,ピシャン,Pishang,
"792","piṅga",,1-2,ping,Ping,
"793","piṅgala",,1-2,茶色,brown,
"798","piṣṭa",,1-2,生地,dough,
"881","plava",,1-2,浮く,Float,
"882","plavaṃga",,1-2,プランクトン,Plankton,
"825","poṣaka",,1-2,栄養素,Nutrients,
"826","poṣaṇa",,1-2,栄養,nutrition,
"827","poṣita",,1-2,大切に,cherished,
"828","poṣya",,1-2,Poshya,Poshya,
"850","prabhava",,1-2,ソース,Source,
"851","prabhu",,4u,主,Lord,
"849","prabudh",,3s,悟りを開いた,Enlightened,
"836","pracalita",,1-2,流行している,Prevalent,
"837","pracetas",,3con,プラチェタス,Prachetas,
"848","pradhāna",,1-2,主要,Principal,
"879","praiṇāna",,1-2,プラナン,Prainan,
"839","prajñātman",,3n,プラジナトマン,Prajnatman,
"838","prajākāma",,1-2,プラジャカム,Prajakam,
"835","prakṣālita",,1-2,洗った,Washed,
"852","pramatta",,1-2,プラマッタ,Pramatta,
"854","pramukha",,1-2,頭,Head,
"853","pramādin",,3n,プラマディン,Pramadin,
"857","prasanna",,1-2,楽しい,pleasant,
"858","prasiddha",,1-2,有名,Famous,
"859","prastuta",,1-2,提示,Presented,
"860","prasvinna",,1-2,プラスヴィン,Prasvinn,
"847","prathama",,1-2,初め,First,
"841","pratibuddha",,1-2,悟りを開いた,Enlightened,
"842","pratiloma",,1-2,逆,Inverse,
"843","pratiṣṭhita",,1-2,名門,Prestigious,
"845","pratyutpanna",,1-2,再現,Reproduced,
"846","pratyuṣṭa",,1-2,Pratyushta,Pratyushta,
"840","pratāḍita",,1-2,迫害,persecuted,
"844","pratīka",,1-2,シンボル,Symbols,
"880","prauḍha",,1-2,大人,Adults,
"856","pravaha",,1-2,フロー,Flow,
"855","pravara",,1-2,目立つ,Prominent,
"834","praügya",,1-2,プラウギャ,Praugya,
"876","preta",,1-2,幽霊,ghost,
"877","preṣita",,1-2,送信済,sent,
"878","preṣṭha",,1-2,お気に入り,Favorite,
"871","priya",,1-2,お気に入り,favorite,
"872","priyakāraka",,1-2,愛されし者,beloved,
"873","priyasvapna",,1-2,親愛なる夢,Dear dream,
"863","prācya",,1-2,オリエンタル,Oriental,
"862","prācīna",,1-2,古代,Ancient,
"861","prākṛta",,1-2,プラクリット,Prakrit,
"868","prānta",,1-2,州,Province,
"869","prāpya",,1-2,売掛金,Receivable,
"870","prārambhika",,1-2,イニシャル,Initial,
"867","prāthamika",,1-2,主要な,primary,
"865","prātipada",,1-2,発音,Pronouns,
"866","prātirūpika",,1-2,プロトタイプ,Prototypical,
"864","prāṇin",,3n,プラニン,Pranin,
"874","prī",,3i,プレ,Pre,
"875","prīta",,1-2,Preet,Preet,
"883","psāta",,1-2,Psat,Psat,
"808","pula",,1-2,橋,Bridge,
"809","pulakita",,1-2,プルキット,Pulkit,
"810","pulasti",,3i,プラスティ,Pulasti,
"811","pulla",,1-2,橋,Bridge,
"803","puraṃdhi",,3i,プランディ,Purandhi,
"807","purohita",,1-2,祭司,priest,
"805","puru",,4u,プル,Puru,
"806","puruṣād",,3s,男から,from the man,
"804","purāṇa",,1-2,プラナ,Puranas,
"802","putrakāma",,1-2,プトラカマ,Putrakama,
"813","puṣkala",,1-2,プシュカル,Pushkal,
"812","puṣkarin",,3n,プシュカリン,Pushkarin,
"814","puṣṭa",,1-2,確認済み,Confirmed,
"831","pyāna",,1-2,パン,Pan,
"832","pyāyana",,1-2,飲酒,Drinking,
"833","pyāyita",,1-2,飲める,Drinkable,
"778","pāgala",,1-2,クレイジー,Crazy,
"777","pāka",,1-2,料理,cooking,
"782","pānīya",,1-2,水っぽい,Watery,
"783","pāpa",,1-2,罪,Sin,
"786","pāraga",,1-2,パラグ,Parag,
"787","pārthiva",,1-2,地上,Earthly,
"788","pārvaṇa",,1-2,パーバン,Parvan,
"789","pāvaka",,1-2,火,Fire,
"784","pāyasa",,1-2,乳剤,emulsion,
"785","pāyya",,1-2,Payya,Payya,
"790","pāścātya",,1-2,西部,Western,
"780","pāṇḍava",,1-2,パンダバス,Pandavas,
"781","pāṇḍu",,4u,パンドゥ,Pandu,
"791","pāṣaṇḍa",,1-2,異端,heresy,
"779","pāṭala",,1-2,ピンク,pink,
"800","pīna",,1-2,ピーン,Peen,
"801","pīpivas",,3con,Pipivas,Pipivas,
"799","pīta",,1-2,黄色,Yellow,
"817","pūra",,1-2,洪水,Flood,
"818","pūraka",,1-2,補足,Supplementary,
"820","pūrva",,1-2,前の,former,
"819","pūrṇa",,1-2,満杯,full,
"815","pūta",,1-2,息子,Son,
"816","pūti",,3i,プティ,Puti,
"822","pṛdākusānu",,4u,プリダクサヌ,Pridakusanu,
"821","pṛthu",,4u,プルトゥ,Pruthu,
"823","pṛṣat",,3con,Prisht,Prisht,
"824","pṛṣṭa",,1-2,尋ねた,asked,
"1083","raghu",,4u,ラグー,Raghu,
"1096","rahasya",,1-2,秘密,secret,
"1127","raivata",,1-2,Raivat,Raivat,
"1085","rajata",,1-2,銀,silver,
"1078","rakta",,1-2,赤,red,
"1080","raktahīna",,1-2,無血,bloodless,
"1079","raktaphala",,1-2,トマト,tomato,
"1081","raktākṣa",,1-2,目の充血,Red-eyed,
"1082","rakṣohan",,3n,ラクショハン,Rakshohan,
"1090","ramaṇa",,1-2,ラマン,Raman,
"1091","ramaṇīya",,1-2,楽しい,Delightful,
"1092","ramya",,1-2,美しい,Beautiful,
"1095","rasika",,1-2,Rasik,Rasik,
"1089","rathī",,3i,ラティ,Rathi,
"1133","raudra",,1-2,ラウドラ,Raudra,
"1132","raukma",,1-2,ルークム,Roukm,
"1093","rayi",,3i,Rayi,Rayi,
"1094","rayintama",,1-2,Rayintam,Rayintam,
"1086","rañjana",,1-2,ランジャン,Ranjan,
"1087","rañjita",,1-2,ランジット,Ranjit,
"1077","raṃhas",,3con,Ranhs,Ranhs,
"1076","raṃsu",,4u,らんす,Ransu,
"1084","raṅgin",,3n,ランギン,Rangin,
"1088","raṇḍa",,1-2,ランド,Rand,
"1126","rebha",,1-2,牧師Fr,Rev. Fr,
"1124","rekhāṅkita",,1-2,下線付き,Underlined,
"1125","repha",,1-2,参照,Ref,
"1105","rikta",,1-2,空所,void,
"1111","riphita",,1-2,Rifit,Rifit,
"1110","ripra",,1-2,Ripr,Ripr,
"1109","ripta",,1-2,裂け目,Ript,
"1106","ripu",,4u,敵,The enemy,
"1108","ripughna",,1-2,リプーナ,Ripughna,
"1107","ripughātin",,3n,リプガチン,Ripughatin,
"1112","riśādas",,3con,リシャッド,Rishads,
"1113","riṣṭa",,1-2,リシュト,Risht,
"1128","roca",,1-2,ローチ,Roach,
"1129","rocaka",,1-2,面白い,Interesting,
"1130","rocana",,1-2,ロチャン,Rochan,
"1131","rohita",,1-2,Rohit,Rohit,
"1116","ruci",,3i,味,taste,
"1117","rud",,3s,泣く,cry,
"1118","ruddha",,1-2,閉まっている,Closed,
"1120","rudhira",,1-2,血,Blood,
"1119","rudra",,1-2,ルドラ,Rudra,
"1115","rugṇa",,1-2,怪我した,injured,
"1101","rāddha",,1-2,ラダ,Raddha,
"1102","rādhya",,1-2,ラディア,Radhya,
"1098","rājana",,1-2,ラジャン,Rajan,
"1099","rājya",,1-2,州,State,
"1097","rākṣasa",,1-2,化け物,The monster,
"1103","rāma",,1-2,RAM,Ram,
"1100","rāti",,3i,夜,Night,
"1104","rāṣṭrīya",,1-2,国籍,nationality,
"1114","rīl̤ha",,1-2,リール,Reelh,
"1121","rūpaka",,1-2,比喩,Metaphor,
"1122","rūpavat",,3con,正式には,Formally,
"1123","rūpya",,1-2,Rs,Rs,
"1354","sa",,1-2,s,s,
"1394","sabhya",,1-2,ちゃんとした,Decent,
"1393","sabhārya",,1-2,妻,Wife,
"1373","saca",,1-2,真実,True,
"1383","sadāśiva",,1-2,Sadashiv,Sadashiv,
"1384","sadṛkṣa",,1-2,似ている,Similar,
"1386","sadṛś",,3s,似ている,Similar,
"1385","sadṛśa",,1-2,似ている,Similar,
"1416","saha",,1-2,と,with,
"1417","sahana",,1-2,許容する,tolerate,
"1418","sahasra",,1-2,千,Thousand,
"1419","sahasranetra",,1-2,サハスラネトラ,Sahasranetra,
"1421","sahita",,1-2,含む,including,
"1422","sahodara",,1-2,兄弟,sibling,
"1420","sahāya",,1-2,ヘルプ,Help,
"1485","sainika",,1-2,兵隊,Soldiers,
"1486","saira",,1-2,エクスカーション,Excursions,
"1374","sajjana",,1-2,紳士,Gentleman,
"1375","sajjita",,1-2,装備,equipped,
"1370","sakarmaka",,1-2,トランジティブ,transitive,
"1369","sakaṇṭaka",,1-2,とげのある,thorny,
"1372","sakta",,1-2,添付,Attached,
"1371","sakṛt",,3s,サクラット,Sakrat,
"1395","sama",,1-2,プレーン,plain,
"1397","samalaṃkṛta",,1-2,装飾,embellished,
"1396","samartha",,1-2,有能,Capable,
"1404","sammukha",,1-2,反対,Opposite,
"1401","sampanna",,1-2,繁栄,prosperous,
"1402","sampādita",,1-2,編集済み,Edited,
"1403","sampūraka",,1-2,補完的,Complementary,
"1398","samāna",,1-2,同じ,same,
"1399","samāviṣṭa",,1-2,含まれています,Included,
"1400","samṛddha",,1-2,繁栄,Prosperous,
"1387","sana",,1-2,太陽,Sun,
"1388","sanaka",,1-2,クレイズ,Craze,
"1389","sanātana",,1-2,サナタン,Sanatan,
"1392","saphala",,1-2,成功,successful,
"1391","saptama",,1-2,セブンス,Seventh,
"1390","saptatha",,1-2,セブンス,Seventh,
"1405","sarala",,1-2,単純,Simple,
"1406","sarasa",,1-2,サラス,Saras,
"1409","sarjanātmaka",,1-2,クリエイティブ,Creative,
"1408","saroja",,1-2,サロイ,Saroj,
"1410","sarpa",,1-2,ヘビ,snake,
"1407","saru",,4u,サル,Saru,
"1411","sarva",,1-2,全て,All,
"1412","sarvajit",,3con,サルヴァジット,Sarvajit,
"1415","saspiñjara",,1-2,サスピンガー,Suspinger,
"1378","satarka",,1-2,注意深い,cautious,
"1381","satphala",,1-2,サトファル,Satphal,
"1380","satputra",,1-2,サトプトラ,Satputra,
"1379","satta",,1-2,70,Seventy,
"1382","satya",,1-2,真実,Truth,
"1489","saumya",,1-2,優しい,Gentle,
"1490","saura",,1-2,太陽,Solar,
"1491","saurya",,1-2,太陽,Solar,
"1413","savana",,1-2,サバン,Savan,
"1414","savya",,1-2,左,Left,
"1376","sañjaya",,1-2,サンジェイ,Sanjay,
"1358","saṃdhi",,3i,条約,Treaty,
"1356","saṃgīta",,1-2,音楽,Music,
